target_name,spawn_pose_xyz,environment_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
wipe_target_0014,"[-0.9957, 1.9299, 0.857]",kitchen,space_wiping,4c144d8d-0c7f-456d-bb17-934201c316bf,wipe_target_0014,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.99568,1.929902,0.857,kitchen_island,,,,,,,,-0.99568,1.929902,0.857,0.0,0.0,0.918411,0.395629,0.0,-0.0,2.328088,,,,,,,,,,,,,,-0.447018,2.373154,0.0,0.0,0.0,-0.394644,0.918834,0.0,-0.0,-0.811362,,,,,,,,,wipe,,,3,,,,,,,,,,13.8894,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00002m over 25 ticks)."
wipe_target_0001,"[1.6041, 0.8213, 0.855]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0001,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.604068,0.821307,0.855,sink_area,,,,,,,,1.604068,0.821307,0.855,0.0,0.0,-0.819085,0.573672,0.0,-0.0,-1.91963,,,,,,,,,,,,,,0.916928,0.786877,0.0,0.0,0.0,-0.043359,0.99906,0.0,-0.0,-0.086745,,,,,,,,,wipe,,,3,,,,,,,,,,4.7777,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=stagnant, max link displacement 0.00118m over 25 ticks)."
wipe_target_0002,"[1.4042, 0.6093, 0.855]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0002,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.404189,0.609277,0.855,sink_area,,,,,,,,1.404189,0.609277,0.855,0.0,0.0,0.932294,0.361701,0.0,-0.0,2.40141,,,,,,,,,,,,,,0.916765,0.571115,0.0,0.0,0.0,-0.048132,0.998841,0.0,-0.0,-0.096301,,,,,,,,,wipe,,,3,,,,,,,,,,4.8761,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=stagnant, max link displacement 0.00192m over 25 ticks)."
wipe_target_0003,"[1.467, 0.0856, 0.855]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0003,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,1.466993,0.08559,0.855,sink_area,,,,,,,,1.466993,0.08559,0.855,0.0,0.0,0.125535,0.992089,0.0,-0.0,0.251734,,,,,,,,,,,,,,0.92752,0.094004,0.0,0.0,0.0,-0.071974,0.997406,0.0,-0.0,-0.144073,,,,,,,,,wipe,,,3,,,,,,,,,,5.2409,0,
wipe_target_0004,"[1.6614, -0.3877, 0.855]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0004,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,hsrb,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.661442,-0.387675,0.855,sink_area,,,,,,,,1.661442,-0.387675,0.855,0.0,0.0,0.972134,0.234426,0.0,-0.0,2.668337,,,,,,,,,,,,,,0.92752,0.094004,0.0,0.0,0.0,-0.071974,0.997406,0.0,-0.0,-0.144073,,,,,,,,,wipe,,,3,,,,,,,,,,1.7988,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0005,"[1.447, 1.0218, 0.855]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0005,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.447026,1.021813,0.855,sink_area,,,,,,,,1.447026,1.021813,0.855,0.0,0.0,0.729676,0.683794,0.0,-0.0,1.635695,,,,,,,,,,,,,,0.916755,0.980537,0.0,0.0,0.0,-0.048427,0.998827,0.0,-0.0,-0.096892,,,,,,,,,wipe,,,3,,,,,,,,,,5.7092,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00203m over 25 ticks)."
wipe_target_0006,"[-1.2287, 2.5407, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0006,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.228677,2.540676,0.857,kitchen_island,,,,,,,,-1.228677,2.540676,0.857,0.0,0.0,-0.854961,0.518692,0.0,-0.0,-2.050952,,,,,,,,,,,,,,-1.700901,2.488921,0.0,0.0,0.0,-0.062387,0.998052,0.0,-0.0,-0.124855,,,,,,,,,wipe,,,3,,,,,,,,,,5.3627,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00221m over 25 ticks)."
wipe_target_0007,"[-1.077, 1.8259, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0007,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.07697,1.82595,0.857,kitchen_island,,,,,,,,-1.07697,1.82595,0.857,0.0,0.0,0.953862,-0.300246,0.0,-0.0,-2.531692,,,,,,,,,,,,,,-1.70092,1.80722,0.0,0.0,0.0,-0.062394,0.998052,0.0,-0.0,-0.124869,,,,,,,,,wipe,,,3,,,,,,,,,,6.4132,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00220m over 25 ticks)."
wipe_target_0008,"[-0.995, 0.8737, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0008,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.994995,0.873682,0.857,kitchen_island,,,,,,,,-0.994995,0.873682,0.857,0.0,0.0,0.763532,0.645769,0.0,-0.0,1.737531,,,,,,,,,,,,,,-0.430239,0.881623,0.0,0.0,0.0,0.997483,0.070908,0.0,-0.0,2.999658,,,,,,,,,wipe,,,3,,,,,,,,,,6.7519,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00219m over 25 ticks)."
wipe_target_0009,"[-0.8417, 1.6222, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0009,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.841668,1.622178,0.857,kitchen_island,,,,,,,,-0.841668,1.622178,0.857,0.0,0.0,-0.544581,0.838708,0.0,-0.0,-1.15178,,,,,,,,,,,,,,-0.385221,1.785002,0.0,0.0,0.0,0.999818,0.019087,0.0,-0.0,3.103417,,,,,,,,,wipe,,,3,,,,,,,,,,3.8994,0,
wipe_target_0010,"[-0.9613, 2.3577, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0010,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.961285,2.357701,0.857,kitchen_island,,,,,,,,-0.961285,2.357701,0.857,0.0,0.0,0.398749,0.91706,0.0,-0.0,0.820305,,,,,,,,,,,,,,-0.430328,2.370989,0.0,0.0,0.0,0.997847,0.065578,0.0,-0.0,3.010342,,,,,,,,,wipe,,,3,,,,,,,,,,7.8643,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 650 ticks in WipingAction (status=wiggle, max link displacement 0.00355m over 25 ticks)."
wipe_target_0011,"[-1.0622, 2.0528, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0011,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.062226,2.052758,0.857,kitchen_island,,,,,,,,-1.062226,2.052758,0.857,0.0,0.0,0.938182,0.346144,0.0,-0.0,2.434678,,,,,,,,,,,,,,-1.700667,2.036185,0.0,0.0,0.0,-0.07046,0.997515,0.0,-0.0,-0.141036,,,,,,,,,wipe,,,3,,,,,,,,,,7.4847,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00355m over 25 ticks)."
wipe_target_0012,"[-0.8495, 2.4815, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0012,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.849526,2.481466,0.857,kitchen_island,,,,,,,,-0.849526,2.481466,0.857,0.0,0.0,0.961594,0.274476,0.0,-0.0,2.585503,,,,,,,,,,,,,,-0.429625,2.586001,0.0,0.0,0.0,0.997097,-0.076136,0.0,-0.0,-2.989174,,,,,,,,,wipe,,,3,,,,,,,,,,5.1399,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00025m over 25 ticks)."
wipe_target_0013,"[-1.0874, 2.5781, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0013,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.087389,2.578069,0.857,kitchen_island,,,,,,,,-1.087389,2.578069,0.857,0.0,0.0,-0.297067,0.954857,0.0,-0.0,-0.603239,,,,,,,,,,,,,,-1.700293,2.569574,0.0,0.0,0.0,-0.065328,0.997864,0.0,-0.0,-0.130749,,,,,,,,,wipe,,,3,,,,,,,,,,5.6443,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00386m over 25 ticks)."
wipe_target_0014,"[-0.9957, 1.9299, 0.857]",kitchen,space_wiping,d5b3bbc2-8a07-45ac-a614-5f31ab5884f5,wipe_target_0014,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.99568,1.929902,0.857,kitchen_island,,,,,,,,-0.99568,1.929902,0.857,0.0,0.0,0.918411,0.395629,0.0,-0.0,2.328088,,,,,,,,,,,,,,-0.430182,1.933292,0.0,0.0,0.0,0.997422,0.071763,0.0,-0.0,2.997944,,,,,,,,,wipe,,,3,,,,,,,,,,6.309,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00219m over 25 ticks)."
wipe_target_0001,"[1.6041, 0.8213, 0.855]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0001,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,pr2,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,1.604068,0.821307,0.855,sink_area,,,,,,,,1.604068,0.821307,0.855,0.0,0.0,-0.819085,0.573672,0.0,-0.0,-1.91963,,,,,,,,,,,,,,0.653211,0.708966,0.051,0.0,0.0,-0.710053,0.704148,0.0,-0.0,-1.579147,,,,,,,,,wipe,,,3,,,,,,,,,,17.826,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.02801m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00792m over 25 ticks)."
wipe_target_0002,"[1.4042, 0.6093, 0.855]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0002,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.404189,0.609277,0.855,sink_area,,,,,,,,1.404189,0.609277,0.855,0.0,0.0,0.932294,0.361701,0.0,-0.0,2.40141,,,,,,,,,,,,,,0.566564,0.788866,0.051,0.0,0.0,0.535243,0.844698,0.0,-0.0,1.12959,,,,,,,,,wipe,,,3,,,,,,,,,,7.6652,0,
wipe_target_0003,"[1.467, 0.0856, 0.855]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0003,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.466993,0.08559,0.855,sink_area,,,,,,,,1.466993,0.08559,0.855,0.0,0.0,0.125535,0.992089,0.0,-0.0,0.251734,,,,,,,,,,,,,,0.553635,0.268933,0.051,0.0,0.0,0.625629,0.780121,0.0,-0.0,1.351874,,,,,,,,,wipe,,,3,,,,,,,,,,30.3987,0,
wipe_target_0004,"[1.6614, -0.3877, 0.855]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0004,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,pr2,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.661442,-0.387675,0.855,sink_area,,,,,,,,1.661442,-0.387675,0.855,0.0,0.0,0.972134,0.234426,0.0,-0.0,2.668337,,,,,,,,,,,,,,0.553635,0.268933,0.051,0.0,0.0,0.625629,0.780121,0.0,-0.0,1.351874,,,,,,,,,wipe,,,3,,,,,,,,,,1.4708,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0005,"[1.447, 1.0218, 0.855]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0005,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.447026,1.021813,0.855,sink_area,,,,,,,,1.447026,1.021813,0.855,0.0,0.0,0.729676,0.683794,0.0,-0.0,1.635695,,,,,,,,,,,,,,0.537694,1.051217,0.051,0.0,0.0,0.637063,0.770812,0.0,-0.0,1.381363,,,,,,,,,wipe,,,3,,,,,,,,,,8.4795,0,
wipe_target_0006,"[-1.2287, 2.5407, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0006,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.228677,2.540676,0.857,kitchen_island,,,,,,,,-1.228677,2.540676,0.857,0.0,0.0,-0.854961,0.518692,0.0,-0.0,-2.050952,,,,,,,,,,,,,,-1.969622,2.412726,0.051,0.0,0.0,0.725645,0.688069,0.0,-0.0,1.623943,,,,,,,,,wipe,,,3,,,,,,,,,,9.4132,0,
wipe_target_0007,"[-1.077, 1.8259, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0007,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.07697,1.82595,0.857,kitchen_island,,,,,,,,-1.07697,1.82595,0.857,0.0,0.0,0.953862,-0.300246,0.0,-0.0,-2.531692,,,,,,,,,,,,,,-1.946268,1.844874,0.051,0.0,0.0,0.710084,0.704117,0.0,-0.0,1.579235,,,,,,,,,wipe,,,3,,,,,,,,,,9.2926,0,
wipe_target_0008,"[-0.995, 0.8737, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0008,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.994995,0.873682,0.857,kitchen_island,,,,,,,,-0.994995,0.873682,0.857,0.0,0.0,0.763532,0.645769,0.0,-0.0,1.737531,,,,,,,,,,,,,,-0.042614,0.573239,0.051,0.0,0.0,-0.758258,0.651955,0.0,-0.0,-1.721274,,,,,,,,,wipe,,,3,,,,,,,,,,7.956,0,
wipe_target_0009,"[-0.8417, 1.6222, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0009,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.841668,1.622178,0.857,kitchen_island,,,,,,,,-0.841668,1.622178,0.857,0.0,0.0,-0.544581,0.838708,0.0,-0.0,-1.15178,,,,,,,,,,,,,,-0.077375,1.29434,0.051,0.0,0.0,-0.858171,0.513364,0.0,-0.0,-2.063393,,,,,,,,,wipe,,,3,,,,,,,,,,7.5932,0,
wipe_target_0010,"[-0.9613, 2.3577, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0010,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.961285,2.357701,0.857,kitchen_island,,,,,,,,-0.961285,2.357701,0.857,0.0,0.0,0.398749,0.91706,0.0,-0.0,0.820305,,,,,,,,,,,,,,-0.092731,2.206205,0.051,0.0,0.0,-0.811797,0.58394,0.0,-0.0,-1.894445,,,,,,,,,wipe,,,3,,,,,,,,,,9.5053,0,
wipe_target_0011,"[-1.0622, 2.0528, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0011,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.062226,2.052758,0.857,kitchen_island,,,,,,,,-1.062226,2.052758,0.857,0.0,0.0,0.938182,0.346144,0.0,-0.0,2.434678,,,,,,,,,,,,,,-1.946961,1.956831,0.051,0.0,0.0,0.699266,0.714862,0.0,-0.0,1.54874,,,,,,,,,wipe,,,3,,,,,,,,,,9.277,0,
wipe_target_0012,"[-0.8495, 2.4815, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0012,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.849526,2.481466,0.857,kitchen_island,,,,,,,,-0.849526,2.481466,0.857,0.0,0.0,0.961594,0.274476,0.0,-0.0,2.585503,,,,,,,,,,,,,,0.091375,2.108574,0.051,0.0,0.0,0.902384,-0.430932,0.0,-0.0,-2.250541,,,,,,,,,wipe,,,3,,,,,,,,,,10.0154,0,
wipe_target_0013,"[-1.0874, 2.5781, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0013,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.087389,2.578069,0.857,kitchen_island,,,,,,,,-1.087389,2.578069,0.857,0.0,0.0,-0.297067,0.954857,0.0,-0.0,-0.603239,,,,,,,,,,,,,,-2.098309,2.406822,0.051,0.0,0.0,0.74004,0.672563,0.0,-0.0,1.66626,,,,,,,,,wipe,,,3,,,,,,,,,,11.4934,0,
wipe_target_0014,"[-0.9957, 1.9299, 0.857]",kitchen,space_wiping,41253e60-ed6d-429e-bf2a-1a758deb41e4,wipe_target_0014,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.99568,1.929902,0.857,kitchen_island,,,,,,,,-0.99568,1.929902,0.857,0.0,0.0,0.918411,0.395629,0.0,-0.0,2.328088,,,,,,,,,,,,,,0.021257,1.78555,0.051,0.0,0.0,-0.755933,0.654649,0.0,-0.0,-1.714157,,,,,,,,,wipe,,,3,,,,,,,,,,8.2809,0,
wipe_target_0001,"[1.6041, 0.8213, 0.855]",kitchen,space_wiping,8c70be5f-ef2f-479a-a922-432186f9c1df,wipe_target_0001,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,armar7,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.604068,0.821307,0.855,sink_area,,,,,,,,1.604068,0.821307,0.855,0.0,0.0,-0.819085,0.573672,0.0,-0.0,-1.91963,,,,,,,,,,,,,,0.0,0.0,0.0,0.353553,0.612374,0.612372,0.353551,1.5708,-0.0,2.0944,,,,,,,,,wipe,,,3,,,,,,,,,,2.1663,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0002,"[1.4042, 0.6093, 0.855]",kitchen,space_wiping,8c70be5f-ef2f-479a-a922-432186f9c1df,wipe_target_0002,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,1.404189,0.609277,0.855,sink_area,,,,,,,,1.404189,0.609277,0.855,0.0,0.0,0.932294,0.361701,0.0,-0.0,2.40141,,,,,,,,,,,,,,0.669759,0.267897,0.0,0.695497,0.127617,0.127616,0.695494,1.5708,-0.0,0.362943,,,,,,,,,wipe,,,3,,,,,,,,,,20.641,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00260m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00618m over 25 ticks)."
